id,latitud,longitud,address_street,plocation_id,coordinates,campus_code,institution_code,imputed
8645,-39.63844,-72.32401,Ignacio Carrera Pinto 320,284,POINT (-72.32401 -39.63844),1684300001,16843,false
8646,-39.59905,-72.2298,Km 12 Camino A Coñaripe S/N,284,POINT (-72.2298 -39.59905),1684400001,16844,false
8647,-36.090351,-71.801224,Calle San Martin - Copihue S/N,167,POINT (-71.801224 -36.090351),1684500001,16845,false
8648,-35.11214,-71.28556,Av. Luis Cruz Martinez 1795,143,POINT (-71.28556 -35.11214),1684600001,16846,false
8649,-35.121373,-71.280289,Avenida Oriente 1630,143,POINT (-71.280289 -35.121373),1684700001,16847,false
8650,-35.05679,-71.26886,"Poblacion Francisco Javier Correa, Lontue 2",143,POINT (-71.26886 -35.05679),1684800001,16848,false
8651,-35.69434635,-71.40646835,Ohíggins 556,164,POINT (-71.40646835 -35.69434635),1684900001,16849,false
9662,-36.814609,-73.073421,"",218,POINT (-73.073421 -36.814609),2057400001,20574,false
8652,-41.46260273,-72.90861699,"Cuarta Terraza, Valle Volcanes 4969",274,POINT (-72.90861699 -41.46260273),1685000001,16850,false
8653,-33.59728,-71.61357,"Avda. Ramon Barros Luco, Barrancas 1945",94,POINT (-71.61357 -33.59728),1685100001,16851,false
8654,-41.4450709,-72.93267147,"Fuente De Sevilla Nº 1982, Jardin Oriente Iii 1982",274,POINT (-72.93267147 -41.4450709),1685200001,16852,false
8655,-35.4526,-71.69062,Puertas Del Sur 1518,155,POINT (-71.69062 -35.4526),1685400001,16854,false
8656,-35.10653155,-71.29742618,Calle Luis Cruz Martinez 441,143,POINT (-71.29742618 -35.10653155),1685500001,16855,false
8657,-35.5248899,-71.695516,Balmaceda 600,155,POINT (-71.695516 -35.5248899),1685600001,16856,false
8658,-33.68302,-70.98883,Avda Los Libertadores 615,397,POINT (-70.98883 -33.68302),1685700001,16857,false
8659,-41.87801,-73.83159,Pasaje Rosa Barria Vito 40,305,POINT (-73.83159 -41.87801),1685800001,16858,false
8660,-33.447067,-70.6330046,Anselmo Alarcon 445,400,POINT (-70.6330046 -33.447067),1685900001,16859,false
8661,-41.47017,-72.967376,Cardonal 1950,274,POINT (-72.967376 -41.47017),1686000001,16860,false
8662,-34.11268,-71.72402,Pasaje Gabriela Mistral 327,135,POINT (-71.72402 -34.11268),1686100001,16861,false
8663,-35.4423,-71.671539,Villa Las Palmas 14 Sur 3 Poniente 33,150,POINT (-71.671539 -35.4423),1686200001,16862,false
8664,-36.829836,-73.0542105,Calle Angol 361,213,POINT (-73.0542105 -36.829836),1686300001,16863,false
8665,-36.99194,-73.16615,Los Molineros 518,224,POINT (-73.16615 -36.99194),1686400001,16864,false
8666,-36.619287,-72.11314,Juan Jose Gazmuri 553,175,POINT (-72.11314 -36.619287),1686500001,16865,false
8667,-33.3442209,-70.66922140000003,Avda. Pedro Fontova 7868,386,POINT (-70.66922140000003 -33.3442209),1686600001,16866,false
8668,-40.34336,-73.07228,Zenteno 751,288,POINT (-73.07228 -40.34336),1686800001,16868,false
8669,-34.17291,-74.765445,Santa Filomena 2116,103,POINT (-74.765445 -34.17291),1686900001,16869,false
8670,-41.458163,-72.932476,"Icalma 1000, La Paloma 1 1000",274,POINT (-72.932476 -41.458163),1687100001,16871,false
8671,-20.26528,-70.12848,Calle Uno 2136,9,POINT (-70.12848 -20.26528),1687200001,16872,false
8672,-40.2987,-73.07606,Caupolican 1860,285,POINT (-73.07606 -40.2987),1687300001,16873,false
8673,-37.089751,-72.562729,Bernardo Ohiggins 1575,211,POINT (-72.562729 -37.089751),1687400001,16874,false
8674,-34.59793,-71.36346,Juan Guillermo Day 18,129,POINT (-71.36346 -34.59793),1687600001,16876,false
8675,-34.148663,-70.73672,"Avenida Recreo, Villa Torino 1409",103,POINT (-70.73672 -34.148663),1687700001,16877,false
8676,-33.5067911,-70.66584014892578,Sexta Avenida 1580,374,POINT (-70.66584014892578 -33.5067911),1687800001,16878,false
8677,-33.35971,-70.68541,Lasana 6664,386,POINT (-70.68541 -33.35971),1687900001,16879,false
8679,-33.11696,-71.55486,"Arturo Prat, Placilla De Peñuelas 304",85,POINT (-71.55486 -33.11696),1688100001,16881,false
8680,-33.046664,-71.374477,Maturana 208,90,POINT (-71.374477 -33.046664),1688200001,16882,false
8681,-33.007434,-71.503822,"Calle 18 De Septiembre, Santa Julia 90",86,POINT (-71.503822 -33.007434),1688300001,16883,false
8682,-33.61255,-70.69874,Enrique Madrid Osorio 21,369,POINT (-70.69874 -33.61255),1688600001,16886,false
8683,-33.11762,-71.566824,Octava Esquina Tercera Sur Placilla 476,85,POINT (-71.566824 -33.11762),1688700001,16887,false
8684,-33.48773,-70.77941,Camino La Farfana 2072,352,POINT (-70.77941 -33.48773),1688800001,16888,false
8685,-33.384212,-70.675842,Avda.Diego Silva 1639,360,POINT (-70.675842 -33.384212),1688900001,16889,false
8686,-33.43613,-70.68988,General Barbosa 1220,351,POINT (-70.68988 -33.43613),1689000001,16890,false
8687,-53.16428,-70.905959,Julio Roca 927,335,POINT (-70.905959 -53.16428),1689200001,16892,false
8688,-33.620827,-70.62993621826172,Los Manzanos 2812,378,POINT (-70.62993621826172 -33.620827),1689300001,16893,false
8689,-33.590974,-70.707146,O´Higgins 770,369,POINT (-70.707146 -33.590974),1689400001,16894,false
8690,-53.17431,-70.2203,Padre Mario Zavattaro 399,339,POINT (-70.2203 -53.17431),1689500001,16895,false
8691,-33.020663,-71.55274,Uno Poniente N° 171 Poblacion Vergara 171,86,POINT (-71.55274 -33.020663),1689600001,16896,false
8692,-22.46344,-68.928871,Vicuña Mackenna 2277,20,POINT (-68.928871 -22.46344),1689700001,16897,false
8693,-37.46648,-72.39149,"Avda.Chile Lindo 580, Villa Genesis 580",199,POINT (-72.39149 -37.46648),1689900001,16899,false
8694,-32.93319,-71.51676,"Avda. Magallanes, Poblacion Enap 822",83,POINT (-71.51676 -32.93319),1690000001,16900,false
8695,-36.724642,-73.113946,Balmaceda - Sector Arenal 463,217,POINT (-73.113946 -36.724642),1690100001,16901,false
8696,-36.80792,-73.04699,Pasaje Ainavillo 1811,213,POINT (-73.04699 -36.80792),1690200001,16902,false
8697,-33.5521,-70.59435,Calle Maria Ines 10214,359,POINT (-70.59435 -33.5521),1690400001,16904,false
8698,-33.47114,-70.52658,Quebrada Del Salado 1004,373,POINT (-70.52658 -33.47114),1690500001,16905,false
8699,-33.11608,-71.57336,"Calle Tercera, Placilla De Peñuelas 1072",85,POINT (-71.57336 -33.11608),1690600001,16906,false
8700,-33.02154,-71.5170285,Av. El Lucumo N° 3042 Miraflores Alto 3042,86,POINT (-71.5170285 -33.02154),1690700001,16907,false
8701,-30.601917,-71.19239807128906,Pedro Montt 428,48,POINT (-71.19239807128906 -30.601917),1690800001,16908,false
8703,-34.07248,-70.72217,Miraflores 68,104,POINT (-70.72217 -34.07248),1690900001,16909,false
8704,-39.28713,-72.24734,Km 23 Villarrica Quetroco S/N,255,POINT (-72.24734 -39.28713),1691000001,16910,false
8705,-37.49898,-72.655274,Avda. Julio Hemmelmann 1026,209,POINT (-72.655274 -37.49898),1691100001,16911,false
8706,-29.91911,-71.20957,Avenida 18 De Septiembre Villa La Florida 4410,41,POINT (-71.20957 -29.91911),1691200001,16912,false
8707,-30.25946,-71.490836,Fundacion Loteo 112 Tongoy 156,43,POINT (-71.490836 -30.25946),1691300001,16913,false
8708,-33.048054,-71.3666385,Avenida Primera 329,90,POINT (-71.3666385 -33.048054),1691400001,16914,false
8709,-37.03516846,-72.3968143,Los Guindos 140,192,POINT (-72.3968143 -37.03516846),1691500001,16915,false
8710,-29.8967,-71.26488,Calle Bari Loteo Santa Margarita Del Mar Iii 571,41,POINT (-71.26488 -29.8967),1691600001,16916,false
8711,-36.84139,-73.10842,Los Copihues 535,214,POINT (-73.10842 -36.84139),1691800001,16918,false
8712,-36.62828,-71.82797,Dieciocho De Septiembre 1452,181,POINT (-71.82797 -36.62828),1691900001,16919,false
8714,-42.482262,-73.761207,Luis Espinoza 348,304,POINT (-73.761207 -42.482262),1692200001,16922,false
8715,-41.44225,-72.93851,Avda. Monseñor Jorge Hourton S/N 0,274,POINT (-72.93851 -41.44225),1692300001,16923,false
8716,-33.44428,-71.45252,Infante 196,87,POINT (-71.45252 -33.44428),1692400001,16924,false
8717,-36.50392,-72.21854,Balmaceda 457,177,POINT (-72.21854 -36.50392),1692500001,16925,false
8718,-37.13148,-72.18661,Campanario Los Amores  293,185,POINT (-72.18661 -37.13148),1692600001,16926,false
8719,-23.63447,-70.38726,Quito 758,23,POINT (-70.38726 -23.63447),1692800001,16928,false
8720,-20.265663,-70.125286,Avenida Salvador Allende 3931,9,POINT (-70.125286 -20.265663),1693100001,16931,false
8721,-34.20316,-70.7554,"Av. Union, Poblacion Orocoipo 182",108,POINT (-70.7554 -34.20316),1693200001,16932,false
8722,-36.94735,-73.02544,Coquimbo 681,215,POINT (-73.02544 -36.94735),1693300001,16933,false
8723,-23.64734578,-70.38387602,"Ruta 5 Norte, Km 1.479, Sector Nudo Uribe, Complejo Penitenciario De Antofagasta S/N",23,POINT (-70.38387602 -23.64734578),1693500001,16935,false
8724,-40.79416,-73.21317,Balmaceda 651,294,POINT (-73.21317 -40.79416),1693600001,16936,false
8725,-36.80148,-73.09567,Trancura. Parque Residencial Biobio 9219,216,POINT (-73.09567 -36.80148),1693700001,16937,false
8727,-22.4507,-68.9317,"Calle Venezuela, Poblacion 21 De Mayo 3051",20,POINT (-68.9317 -22.4507),1693900001,16939,false
8728,-22.45439,-68.92938,"Calle Los Alerces , Loteo Abaroa 1713",20,POINT (-68.92938 -22.45439),1694000001,16940,false
8729,-38.40888,-72.78417,Km. 2 Camino Galvarino-Temuco S/N,245,POINT (-72.78417 -38.40888),1694100001,16941,false
8702,-30.601843,-71.192871,Pedro Montt 428,48,POINT (-71.192871 -30.601843),1690800002,16908,false
8730,-38.99923,-73.09569,Caupolican 410,265,POINT (-73.09569 -38.99923),1694200001,16942,false
8731,-33.033717,-71.5319505,Calle Limache 2431,86,POINT (-71.5319505 -33.033717),1694300001,16943,false
8732,-36.89723473,-72.02638608,Baquedano Poniente 435,184,POINT (-72.02638608 -36.89723473),1694400001,16944,false
8733,-32.89222,-71.26275,Avda. Valparaiso 1625,77,POINT (-71.26275 -32.89222),1694500001,16945,false
8734,-33.43703989,-70.67546361,Rosas 2867,345,POINT (-70.67546361 -33.43703989),1694600001,16946,false
8735,-41.149762,-73.41758728027344,"Los Carrera 507, Poblacion Bustamante 507",300,POINT (-73.41758728027344 -41.149762),1694700001,16947,false
8736,-41.4754,-72.9551,"Faro Evangelista 1209, Altos De Tenglo 1209",274,POINT (-72.9551 -41.4754),1694900001,16949,false
8737,-43.11514,-73.62469,Pasaje Entel 789,313,POINT (-73.62469 -43.11514),1695000001,16950,false
8739,-38.72063,-72.6128,Francisco Poblete 970,248,POINT (-72.6128 -38.72063),1695200001,16952,false
8740,-33.58873789,-70.57550769,Miguel Covarrubias 2522,389,POINT (-70.57550769 -33.58873789),1695300001,16953,false
8741,-41.45643,-72.93187,Mañihual 211,274,POINT (-72.93187 -41.45643),1695400001,16954,false
8742,-33.29474,-70.88877,Calle Los Maitenes S/N,384,POINT (-70.88877 -33.29474),1695500001,16955,false
8744,-33.399569,-70.745375,Santa Cruz 7109,385,POINT (-70.745375 -33.399569),1695700001,16957,false
8745,-33.53301,-70.60717,Cautin 8480,359,POINT (-70.60717 -33.53301),1695800001,16958,false
8746,-41.39710132,-72.9070588,"Los Alerces 1450, Alerce 1450",274,POINT (-72.9070588 -41.39710132),1695900001,16959,false
8747,-36.85698,-73.14144,Carlos Pezoa Veliz 828 San Pedro De La Paz 828,214,POINT (-73.14144 -36.85698),1696000001,16960,false
8748,-38.607571,-72.842527,Manuel Montt 555,268,POINT (-72.842527 -38.607571),1696100001,16961,false
8749,-38.720772,-73.179678,Hijuela 49-B Km2 S/N,267,POINT (-73.179678 -38.720772),1696200001,16962,false
8750,-33.57612,-70.65575,Calle Rio Cachapoal 743,378,POINT (-70.65575 -33.57612),1696300001,16963,false
8751,-33.03245,-71.58599,"Barros Arana, Cerro Esperanza 329",85,POINT (-71.58599 -33.03245),1696400001,16964,false
8752,-36.748788,-73.10588836669922,Parque Las Araucarias Nro. 82 - Villa Presidente Rios - Higueras 82,217,POINT (-73.10588836669922 -36.748788),1696600001,16966,false
8753,-41.77105,-73.12859,Yale Km. 6 Ruta V-85 6,297,POINT (-73.12859 -41.77105),1696700001,16967,false
8754,-37.45781,-72.34255,Amperes 1461,199,POINT (-72.34255 -37.45781),1696800001,16968,false
8755,-29.98281,-71.34533,Las Azucenas Villa Rio A Sindempart 661,43,POINT (-71.34533 -29.98281),1696900001,16969,false
8756,-38.99564,-72.63258,Galvarino Riveros 1355,262,POINT (-72.63258 -38.99564),1697000001,16970,false
8757,-33.5985825,-70.70018461,Barros Arana 787,369,POINT (-70.70018461 -33.5985825),1697100001,16971,false
8758,-33.4530819,-70.70455932617188,Santa Petronila 51,353,POINT (-70.70455932617188 -33.4530819),1697200001,16972,false
8759,-37.4851,-72.34234,Teniente Merino 1271,199,POINT (-72.34234 -37.4851),1697300001,16973,false
8760,-36.9889,-73.16067,Los Molles - Lagunillas 2 768,224,POINT (-73.16067 -36.9889),1697400001,16974,false
8761,-45.57613,-72.03144,Circunvalacion Oriente 187,321,POINT (-72.03144 -45.57613),1697500001,16975,false
8762,-41.1351,-73.02744,Av. Bernardo Philippi 663,302,POINT (-73.02744 -41.1351),1697800001,16978,false
8763,-33.80594,-70.72392,Calle Las Mercedes 330,393,POINT (-70.72392 -33.80594),1698000001,16980,false
8764,-33.63781,-70.70877,Guacolda 28,369,POINT (-70.70877 -33.63781),1698100001,16981,false
8765,-45.575861,-72.070417,Lautaro 463,321,POINT (-72.070417 -45.575861),1698300001,16983,false
8766,-33.06019,-71.39246,"Avda. Bernardo Leighton, Parcela Fundo Los Almendros 1065",90,POINT (-71.39246 -33.06019),1698400001,16984,false
8767,-43.12012,-73.61543,Jorge Vivar Interior 205,313,POINT (-73.61543 -43.12012),1698500001,16985,false
8768,-33.38777,-70.67768,Av.Independencia 4462,360,POINT (-70.67768 -33.38777),1698600001,16986,false
8769,-33.5406,-70.61537,Avda. Americo Vespucio 808,376,POINT (-70.61537 -33.5406),1698700001,16987,false
8770,-32.81793,-70.62,Calle Los Aromos 2812,66,POINT (-70.62 -32.81793),1698800001,16988,false
8771,-32.83549,-70.597551,Las Heras 722,66,POINT (-70.597551 -32.83549),1698900001,16989,false
8772,-32.75293,-70.72011,"Calle Joaquin Oliva, Poblacion Yungay 20",67,POINT (-70.72011 -32.75293),1699000001,16990,false
8773,-33.0022,-71.2663,Avenida Republica 209,81,POINT (-71.2663 -33.0022),1699100001,16991,false
8738,-43.11504,-73.624687,Pasaje Entel 789,313,POINT (-73.624687 -43.11504),1695000002,16950,false
8776,-33.590697,-70.5813980102539,Calle Las Madreselvas 197,389,POINT (-70.5813980102539 -33.590697),1699400001,16994,false
8777,-33.20112521,-70.67979097,Calle El Alamo 250-B,387,POINT (-70.67979097 -33.20112521),1699500001,16995,false
8778,-33.60041,-70.89199,Avenida Caupolican 4056,398,POINT (-70.89199 -33.60041),1699700001,16997,false
8779,-37.48477,-72.33106,Avda. El Peral 805,199,POINT (-72.33106 -37.48477),1699800001,16998,false
8780,-36.990997,-73.142688,Fernando Santivan - Villa Bicentenario 2846,224,POINT (-73.142688 -36.990997),1699900001,16999,false
8781,-32.84047,-70.60865,Avda. Santa Teresa 1336,66,POINT (-70.60865 -32.84047),1700000001,17000,false
8782,-37.68483,-71.99915,Alcalde Samuel Arteaga 448,206,POINT (-71.99915 -37.68483),1700100001,17001,false
8783,-37.4422587,-72.3382892756,Dr Manuel Rioseco 855,199,POINT (-72.3382892756 -37.4422587),1760000001,17600,false
8784,-36.826466,-73.04939,Maipu 301,213,POINT (-73.04939 -36.826466),1760200001,17602,false
8785,-37.45827,-72.33927,Avenida Almirante Latorre 0 525,199,POINT (-72.33927 -37.45827),1760500001,17605,false
8786,-36.84340293,-73.10820546,Los Acacios 107,214,POINT (-73.10820546 -36.84340293),1760600001,17606,false
8787,-36.79975,-73.06218,"Paicavi 3281, Alto Los Principes S/N",213,POINT (-73.06218 -36.79975),1760700001,17607,false
8788,-36.85511482,-73.09814817,Avenida Andalue 2290,214,POINT (-73.09814817 -36.85511482),1763400001,17634,false
8789,-36.81092,-73.04504,Av. Vicuna Mackenna 1442,213,POINT (-73.04504 -36.81092),1763500001,17635,false
8790,-36.91058,-71.48002,Km. 73 Camino Termas De Chillan S/N,182,POINT (-71.48002 -36.91058),1763600001,17636,false
8791,-36.6409012,-71.85287632,Tanilvoro Kilometro 42 S/N,181,POINT (-71.85287632 -36.6409012),1763700001,17637,false
8792,-37.480598,-72.338509,Francisco Bilbao 1804,199,POINT (-72.338509 -37.480598),1763800001,17638,false
8793,-36.08558,-72.50679,El Pilme 64822501,197,POINT (-72.50679 -36.08558),1764000001,17640,false
8794,-36.48399,-72.56622,Cana Dulce Km. 20 S/N,195,POINT (-72.56622 -36.48399),1764100001,17641,false
8795,-36.82485,-73.069885,Gmo. Matta 480,213,POINT (-73.069885 -36.82485),1764200001,17642,false
8796,-37.59038,-72.52706,Parcela 1 Y 2 Espiga De Oro S/N,208,POINT (-72.52706 -37.59038),1764300001,17643,false
8797,-37.47206,-72.349884,Calle Santiago 850poblacion Santiago Bueras 850,199,POINT (-72.349884 -37.47206),1764700001,17647,false
8799,-36.93449,-73.02464,Libertad 244,215,POINT (-73.02464 -36.93449),1764800001,17648,false
8800,-36.822254,-73.05196,Las Heras 736,213,POINT (-73.05196 -36.822254),1765000001,17650,false
8801,-37.098221,-72.558601,Valdivia 310,211,POINT (-72.558601 -37.098221),1765200001,17652,false
8802,-36.60438,-72.10582,Bulnes 346 S/N,175,POINT (-72.10582 -36.60438),1765300001,17653,false
8803,-37.02842,-73.14193,Los Guayacanes 1478,224,POINT (-73.14193 -37.02842),1765400001,17654,false
8804,-37.51388,-72.70048,"Carrizal Menir, Camino La Suerte Maintenrehue Km 15 S/N",209,POINT (-72.70048 -37.51388),1765500001,17655,false
8805,-36.98174,-73.16765,Cerro El Plomo Escuadrón Sur 1118,224,POINT (-73.16765 -36.98174),1765700001,17657,false
8806,-36.82844945,-73.05529223,Ongolmo 35,213,POINT (-73.05529223 -36.82844945),1765800001,17658,false
8807,-36.94196,-73.15233,"Camino A Coronel Km. 13,5. Coronel S/N",224,POINT (-73.15233 -36.94196),1766000001,17660,false
8808,-36.63053,-71.83753,Sargento Aldea 1368,181,POINT (-71.83753 -36.63053),1766200001,17662,false
8809,-37.45206,-72.36956,Don Victor 1620,199,POINT (-72.36956 -37.45206),1768700001,17687,false
8810,-36.94504,-73.01047,Bernardo O´Higgins 6355,215,POINT (-73.01047 -36.94504),1768900001,17689,false
8811,-37.489503,-72.351651,Villa Todos Los Santos - Sta. Marta 1397,199,POINT (-72.351651 -37.489503),1769000001,17690,false
8812,-36.92159,-73.02844,Cochrane 162,215,POINT (-73.02844 -36.92159),1769200001,17692,false
8813,-36.71389,-73.13794,Playa El Galgo N° 1252 Población Nueva Los Lobos 1252,217,POINT (-73.13794 -36.71389),1769300001,17693,false
8814,-37.25062871,-73.31131586,Los Canelos 141,227,POINT (-73.31131586 -37.25062871),1769600001,17696,false
8815,-36.814312,-73.0397,Freire 1265,213,POINT (-73.0397 -36.814312),1769700001,17697,false
8816,-36.62714,-72.08721,"Humapalca 1960, Villa Abel Jarpa Valljos S/N",175,POINT (-72.08721 -36.62714),1769800001,17698,false
8817,-36.61956,-72.11322,Cardenal Caro 778 Vicente Perez Rosales 778,175,POINT (-72.11322 -36.61956),1769900001,17699,false
8818,-36.49354,-73.05339,Freire   2° Piso 485,213,POINT (-73.05339 -36.49354),1770100001,17701,false
8819,-36.7473176,-73.101403,Desiderio García 519,217,POINT (-73.101403 -36.7473176),1770300001,17703,false
8820,-36.74668884277344,-73.10179901123047,Desiderio García 519,217,POINT (-73.10179901123047 -36.74668884277344),1770300002,17703,false
8821,-37.279938,-72.71698,Luis Cruz Martinez 15,200,POINT (-72.71698 -37.279938),1770400001,17704,false
8822,-36.74686,-73.09552,"Colon 3578, Salinas 3578",217,POINT (-73.09552 -36.74686),1770800001,17708,false
8823,-36.9556,-73.01773,Los Andes 377,215,POINT (-73.01773 -36.9556),1770900001,17709,false
8824,-36.60897,-72.92992,El Mirador Interior Dichato S/N,219,POINT (-72.92992 -36.60897),1771000001,17710,false
8825,-36.68137,-72.86288,Sector El Espino Km. 6 S/N,219,POINT (-72.86288 -36.68137),1771100001,17711,false
8826,-37.75687,-72.20082,`Parcela ``El Pino`` Camino San Miguel` S/N,207,POINT (-72.20082 -37.75687),1771500001,17715,false
8827,-36.71691,-73.11068,Anibal Pinto 505,217,POINT (-73.11068 -36.71691),1771800001,17718,false
8828,-37.47383,-73.34379,Av. Ramón Zamora 3,228,POINT (-73.34379 -37.47383),1771900001,17719,false
8829,-37.17097,-72.94815,Luis Cruz Martinez 705,222,POINT (-72.94815 -37.17097),1772300001,17723,false
8830,-38.13190271,-73.17308592,Camino Puren Contulmo S/N,231,POINT (-73.17308592 -38.13190271),1772400001,17724,false
8833,-37.46224,-72.36526,Las Azucenas 895 Pob O Higgins S/N,199,POINT (-72.36526 -37.46224),1772600001,17726,false
8834,-37.24565,-73.32108,Avenida Arturo Prat 237,227,POINT (-73.32108 -37.24565),1772800001,17728,false
8836,-36.81429,-73.03867,Pelantaro 1091,213,POINT (-73.03867 -36.81429),1773300001,17733,false
